51349779996,gdd,229,197
51349819330,gea,181,282
51349825369,cab,193,312
51349838138,eff,147,41
51349857561,fgd,7,306
51349914646,cde,179,118
51349917262,cfd,6,218
51349919691,add,129,30
51349920861,ace,100,94
51349927328,cbe,65,222
51349933183,egd,61,266
51349941885,cff,233,73
51349977316,ffc,230,82
51350013899,cad,154,15
51350015688,cgc,257,46
51350037027,feg,125,149
51350053406,ceg,183,75
51350054630,cde,127,100
51350081074,ggg,251,8
51350087484,gae,210,245
51350121346,dda,281,46
51350142517,ede,245,168
51350168872,fcc,59,64
51350177159,aae,257,169
51350180939,gee,100,262
51350182605,deb,43,247
51350185211,bde,234,338
51350209724,adb,73,263
51350213673,aaf,11,81
51350225691,bda,108,6
51350236948,bdb,6,419
51350292579,gdb,108,5
51350336163,add,31,34
51350340660,cgb,151,5
51350351877,gbf,21,5
51350359383,ege,114,187
51350363318,ccb,60,372
51350373322,ece,236,15
51350386273,fec,84,30
51350388345,dbg,94,118
51350388824,fcd,154,263
51350390710,eeb,190,5
51350396164,gaa,40,63
51350404054,fbf,33,225
51350454609,ebg,135,256
51350469981,dde,4,132
51350475773,efe,188,100
51350503848,bea,153,300
51350525516,agb,25,44
51350530907,ddd,276,197
51350546693,eae,219,262
51350557430,afe,257,100
51350607169,ede,217,144
51350611542,beg,248,25
51350621256,bgg,190,106
51350621943,cba,65,72
51350632487,efa,204,108
51350641948,dbe,128,115
51350642233,fed,93,89
51350668509,ade,292,122
51350672719,cgd,50,214
51350687908,gdf,236,315
51350693288,cgf,120,74
51350723998,abc,91,66
51350731732,dfe,133,387
51350741552,ggd,14,184
51350764661,fdg,235,84
51350771639,bac,129,134
51350778202,efc,89,251
51350781686,gcd,39,248
51350800094,fbd,161,56
51350830959,bbb,290,32
51350835638,dga,144,324
51350882695,daf,84,280
51350904599,eef,221,180
51350913763,eef,237,192
51350936088,dfg,118,183
51350939069,ddf,101,209
51350942618,caa,109,100
51351008779,fga,88,82
51351044173,beb,262,106
51351062850,gag,184,43
51351071573,ace,188,94
51351096909,dad,190,142
51351115172,edg,155,41
51351131239,cce,221,75
51351132741,ced,47,200
51351206486,cbc,66,89
51351254638,abb,5,100
51351264902,gfg,15,28
51351282984,cda,280,30
51351294385,cda,235,30
51351319748,eaf,16,142
51351324305,ebc,173,152
51351336783,aec,193,106
51351346638,fcc,253,64
51351357576,cgd,28,190
51351407831,afb,297,123
51351415895,bbd,231,264
51351422992,acf,173,107
51351432979,bgd,245,179
51351439050,fbg,172,22
51351475737,fde,171,51
51351498486,acc,185,266
51351501305,ecb,41,176
51351521729,eaa,152,310
51351534147,gdb,161,5
51351552370,ebb,58,94
51351552813,ffg,199,219
51351556173,ada,53,70
51351587516,ffc,137,65
51351614507,gbe,78,15
51351616674,ddg,8,184
51351619158,gaa,107,67
51351656814,dcd,51,224
51351676167,fad,1,46
51351705305,egb,197,9
51351708296,dgc,222,86
51351716605,ggf,177,110
51351724948,ebe,273,125
51351734875,dbc,289,103
51351739430,gdb,86,5
51351743113,cce,155,87
51351743582,gbg,46,240
51351759084,bgf,12,39
51351762912,fbd,39,58
51351766101,dfc,288,127
51351803878,dgg,36,110
51351845817,daa,141,186
51351850155,bca,13,54
51351853769,cbf,22,21
51351858680,afg,11,445
51351902064,fgg,74,134
51351939336,cbe,49,239
51351951975,ccg,290,33
51351959115,ggf,109,96
51352011351,cdf,298,156
51352023263,dae,296,32
51352028997,fef,184,12
51352032902,fba,11,5
51352046143,ebd,2,140
51352056228,gfd,181,99
51352066858,gba,91,268
51352078999,ade,45,140
51352080795,gde,244,39
51352099037,ffd,134,273
51352100314,dbd,95,120
51352105246,fcf,142,263
51352113364,fda,153,5
51352114435,bed,273,16
51352136955,fdc,259,70
51352157643,fag,79,113
51352218398,ecf,193,171
51352221123,gce,183,98
51352228611,ccd,200,103
51352237587,fab,57,165
51352246433,agg,101,411
51352261012,bff,53,230
51352270694,faf,108,41
51352285643,ade,40,163
51352337177,gfb,282,107
51352351023,cfd,137,176
51352383999,acb,13,89
51352396790,fcg,185,5
51352397835,eag,36,164
51352428272,fgc,174,29
51352432266,fgb,166,86
51352433262,bee,283,329
51352461060,cfa,85,40
51352494496,ggb,283,62
51352506332,gab,150,78
51352523611,bdf,156,45
51352547445,edb,75,298
51352549691,ffg,105,243
51352554246,abe,267,178
51352561105,gac,208,130
51352562833,dcd,233,235
51352565560,fac,42,160
51352589796,bgg,91,95
51352616603,cca,25,198
51352635128,cba,64,79
51352649492,cgg,247,110
51352649604,afb,205,107
51352661245,bbe,283,135
51352690938,bac,255,116
51352693059,fcf,57,213
51352704617,bfa,16,117
51352718277,aeg,274,120
51352727120,faf,290,36
51352741142,fbf,277,222
51352741638,fcb,202,78
51352773469,cee,118,318
51352783172,gfc,134,435
51352794501,eed,60,237
51352804117,bgg,269,106
51352807983,bge,69,173
51352826180,cfc,33,81
51352827392,acg,294,22
51352849736,ccc,188,15
51352855827,cbg,197,225
51352867491,cef,251,210
51352869875,aee,200,127
51352874469,dcg,106,42
51352882158,fdf,289,56
51352882222,bae,142,183
51352896663,gge,174,75
51352915117,dcd,111,204
51352915890,ggg,291,7
51352917984,egg,135,37
51352960453,dac,89,18
51352964943,gbf,263,5
51352989811,aba,93,144
51353005216,acb,86,86
51353014880,cae,111,211
51353036571,dfd,82,44
51353051255,bdb,145,410
51353073392,acd,231,173
51353086838,dce,27,76
51353089153,adc,260,98
51353096021,eda,46,285
51353115121,efg,139,114
51353177210,eae,168,275
51353177287,ffb,23,226
51353187389,cfg,214,25
51353189027,egf,273,93
51353192597,agf,230,109
51353210643,beb,16,87
51353212753,eab,213,79
51353229244,ffe,249,53
51353271634,faa,252,86
51353295777,baf,231,88
51353306983,ged,24,5
51353329525,afd,14,112
51353333246,cac,293,37
51353341309,age,157,189
51353341650,aaa,160,44
51353343712,gba,217,219
51353353781,caa,17,94
51353366050,fgd,22,339
51353405453,bca,3,53
51353422040,bac,86,138
51353437187,efc,150,233
51353450133,dfb,296,152
51353450840,eca,156,115
51353471186,fcd,165,228
51353478743,dfe,268,402
51353491246,bbd,71,250
51353504733,eed,49,196
51353519124,cab,223,302
51353519957,fdf,270,48
51353528383,bef,283,190
51353567682,geb,39,136
51353582858,abf,135,159
51353618063,dag,125,111
51353648097,dec,117,65
51353651651,efg,252,131
51353668121,cgb,162,5
51353679739,egd,273,316
51353684217,bgf,177,41
51353695553,dgb,23,69
51353715017,bec,65,222
51353720231,ddd,86,202
51353722195,cbe,23,270
51353740091,cbb,231,270
51353742030,efd,160,288
51353746335,acf,236,109
51353799061,cab,245,295
51353815882,dgf,18,161
51353836682,gcc,194,409
51353843257,bcc,8,16
51353849597,gdg,127,74
51353857886,aab,181,25
51353859853,aff,94,135
51353889214,dca,170,62
51353898856,bdd,116,55
51353915091,ead,105,171
51353943585,dge,125,208
51353961822,dde,71,110
51353971549,ecb,47,183
51353980295,gdc,143,402
51353981776,ceb,153,49
51353982147,bfg,190,25
51353988080,egc,36,217
51353996381,cae,79,223
51354034397,ega,88,33
51354064933,gga,76,5
51354100887,dbe,89,97
51354108008,dgb,283,73
51354142388,cde,17,117
51354146192,gfa,102,85
51354149949,bcg,118,66
51354182350,cge,77,308
51354192059,dgd,89,85
51354197894,acg,92,20
51354200560,ggf,72,112
51354203357,egd,259,252
51354220301,egb,282,10
51354224620,fce,36,174
51354233043,fbc,262,63
51354233067,fff,53,35
51354234342,aea,232,90
51354235518,ddc,232,129
51354260523,dfe,34,430
51354266302,gdb,53,5
51354273374,adf,28,23
51354285694,ccf,150,233
51354288139,bcd,282,312
51354305770,ege,26,188
51354308328,fcc,26,71
51354315545,eaa,295,300
51354325799,eca,59,125
51354329684,fgd,299,311
51354343092,gdf,256,352
51354346030,aad,99,152
51354351339,cdg,240,20
51354365387,cbf,247,19
51354367935,afg,139,525
51354368017,eed,285,182
51354386510,daa,180,165
51354417080,fed,218,96
51354422090,bgb,20,143
51354429628,fca,180,205
51354432512,gfg,73,24
51354438480,gaf,211,134
51354441579,feb,45,79
51354461073,agb,299,52
51354477191,efc,258,223
51354504918,bca,217,55
51354518063,ccg,3,37
51354522246,dba,160,365
51354565845,fga,140,94
51354577746,fbb,60,142
51354579879,edd,235,116
51354604088,ddb,40,88
51354615979,cdb,133,44
51354616207,gbd,232,83
51354627550,bea,52,294
51354637387,bce,140,48
51354645573,bdd,119,46
51354656513,bab,295,21
51354691218,bde,146,327
51354710217,egf,102,78
51354740961,dfe,211,425
51354757628,bfa,218,113
51354785236,cec,14,53
51354812919,gbg,206,273
51354813737,eac,205,52
51354820798,bba,73,72
51354830951,gad,284,164
51354865475,deg,294,106
51354871374,gab,140,86
51354907950,dab,79,59
51354928467,eef,159,228
51354938674,gbb,115,22
51354943974,cdd,270,258
51354962623,baa,5,363
51354965789,fcg,242,5
51354969294,bgc,262,14
51354973216,dbf,206,225
51354991271,ade,54,151
51354997442,edf,139,140
51355019310,gac,105,113
51355021274,feg,53,122
51355032065,gdc,271,357
51355033069,cdc,8,122
51355059216,ffb,282,214
51355064975,bbc,250,96
51355114053,gdb,60,5
51355140202,abd,293,190
51355174814,fab,238,186
51355184206,bfg,197,26
51355197705,gfc,12,352
51355212220,ceg,116,74
51355216255,fee,228,48
51355223214,bcf,21,12
51355251044,bfa,215,98
51355260056,fec,66,26
51355296066,gfa,57,92
51355317576,dga,141,343
51355327078,gcb,266,194
51355331339,gfa,182,84
51355389970,gbe,156,13
51355391060,fea,239,243
51355392321,fbf,121,222
51355431514,acb,184,74
51355469215,cfe,152,131
51355503281,edg,115,39
51355532572,gdd,116,224
51355551910,aeb,95,112
51355564739,bfe,299,62
51355591780,fdb,73,129
51355595101,gef,40,264
51355623522,bed,36,17
51355637887,dcg,41,36
51355698481,aed,72,79
51355703774,dbd,90,120
51355723384,gbc,237,89
51355723863,agc,103,270
51355730473,fea,189,240
51355737590,abb,32,84
51355766831,dbf,225,193
51355774178,bab,102,24
51355780142,dba,174,394
51355785982,eee,123,117
51355829962,eaf,236,147
51355869502,aga,216,122
51355882794,ded,60,26
51355885349,edc,153,106
51355890621,fce,265,146
51355892120,ebd,71,166
51355894765,gdb,193,5
51355922824,afa,2,337
51355939290,dda,215,51
51355940128,caf,80,53
51355947053,add,224,31
51355955300,cgf,112,87
51355955339,dcc,9,122
51355964395,ege,268,186
51355973315,bga,284,150
51355980436,agd,229,102
51356001772,fcg,88,5
51356007237,cgc,86,53
51356023749,eca,78,106
51356043887,cgg,79,95
51356052378,geg,30,64
51356055350,bef,130,174
51356058146,def,289,20
51356062808,bcf,266,10
51356094685,bad,154,50
51356112486,bag,238,10
51356144141,ded,111,26
51356160310,bdg,162,64
51356162410,afc,243,260
51356162870,ggc,116,9
51356175711,ade,286,128
51356201778,bfc,296,26
51356225499,agb,18,58
51356233186,bfd,207,310
51356251735,cbe,135,305
51356278928,ace,3,108
51356292234,ggc,96,8
51356293126,dcd,124,163
51356295653,dfg,148,150
51356298990,fge,242,129
51356333182,gee,198,298
51356358516,ecd,259,91
51356393148,abd,177,180
51356397901,bag,201,11
51356405918,gge,111,63
51356406917,gba,34,243
51356430869,fbe,52,174
51356458331,gff,216,145
51356496552,fae,285,308
51356512118,gee,166,348
51356514486,eag,34,164
51356521410,ada,211,80
51356533661,gfc,186,327
51356534007,bfb,267,501
51356556321,ebc,29,123
51356556861,bad,238,43
51356566149,faf,171,40
51356569784,dae,59,26
51356585871,eea,290,138
51356616547,bdg,6,56
51356619341,bcb,134,182
51356629917,cdd,113,208
51356643066,agg,74,419
51356643998,acg,248,23
51356664379,bbf,291,272
51356682071,aed,13,74
51356697871,fgd,239,286
51356705915,feg,243,115
51356710317,cfb,6,34
51356714468,gaf,115,142
51356714638,gae,52,247
51356717318,dgc,244,100
51356717415,dff,161,186
51356735951,fdd,244,111
51356741428,cgd,124,188
51356773974,dee,38,169
51356801437,dbb,293,36
51356803690,eeb,42,5
51356807685,bbg,48,335
51356849366,bfd,15,359
51356886871,gfe,145,372
51356901588,ebc,55,98
51356905417,ecc,184,228
51356929475,ggf,204,92
51356931407,gcb,168,223
51356943142,fgb,139,76
51356944189,abe,151,158
51356945770,agd,119,116
51356975320,dee,54,163
51356983603,fad,171,51
51357003613,aag,289,19
51357055441,aef,213,93
51357133327,ecf,125,189
51357141149,bgg,125,96
51357152361,agf,20,97
51357154166,gcd,48,287
51357161083,gcg,75,79
51357163538,aeg,230,127
51357192080,efg,107,115
51357198592,dbg,145,132
51357211281,adg,121,233
51357248387,ece,28,14
51357249776,bdd,145,48
51357283159,fcb,52,81
51357292946,cag,263,128
51357307207,gbe,167,13
51357320236,baf,251,71
51357330019,aac,42,59
51357337285,cba,143,92
51357377724,gce,266,93
51357383458,cga,102,246
51357387600,aea,177,77
51357396021,dge,136,180
51357398421,fcd,137,259
51357415233,eeg,98,149
51357424006,cff,286,86
51357427265,agf,258,82
51357499830,ged,232,5
51357526190,ddg,203,202
51357617935,aab,155,27
51357636704,dbg,210,147
51357642344,bbg,110,391
51357643601,eab,224,90
51357650320,ffg,118,286
51357657496,def,101,22
51357703359,ccf,234,214
51357738891,efb,91,128
51357760685,fga,234,94
51357770634,efc,162,207
51357780518,fba,273,5
51357794267,gcf,12,24
51357821374,eba,273,136
51357846990,cbc,253,101
51357849590,bad,99,49
51357859193,abg,232,182
51357895737,ccg,260,30
51357905379,fdc,81,67
51357914241,beg,258,26
51357936393,fgg,146,113
51357952873,adb,69,273
51357957045,fee,56,50
51357976835,efb,165,130
51357977724,dbc,253,110
51357990810,ebe,128,146
51358000397,fde,99,55
51358021912,ede,74,115
51358029001,dgf,257,170
51358045245,caa,243,82
51358053222,dcf,63,136
51358053504,dea,9,86
51358077423,gda,171,214
51358085534,gdg,135,59
51358093018,cce,118,94
51358106048,gcb,55,209
51358145943,ggg,263,7
51358152649,aeg,32,140
51358163805,eag,10,154
51358176758,aca,192,189
51358250667,bcg,195,73
51358288713,aab,249,31
51358311152,dad,170,142
51358317301,dcg,199,41
51358338676,deb,293,224
51358351378,dbg,201,148
51358359865,cbd,190,90
51358365613,bff,107,262
51358372180,efb,56,131
51358405227,fda,74,5
51358407192,gfb,78,95
51358419128,cdc,196,143
51358424690,cab,75,253
51358432899,ece,143,13
51358464071,fff,96,29
51358492138,baa,26,370
51358498663,beb,222,87
51358503586,eec,186,9
51358531877,bbb,112,33
51358543364,bae,100,181
51358560161,eeg,153,147
51358598433,dgb,7,83
51358599679,fdg,69,73
51358608761,afd,292,90
51358651958,cda,219,24
51358681270,gga,172,5
51358681658,bdc,84,132
51358716760,dbg,115,133
51358741613,eff,287,44
51358751091,dcb,10,14
51358787422,aaf,14,86
51358799078,bbe,280,149
51358808054,acc,97,287
51358818928,bdf,49,39
51358819602,aef,109,83
51358844956,gfa,88,80
51358859591,agc,266,310
51358864225,gbg,114,256
51358885532,fgf,42,206
51358907848,dfa,97,230
51358914547,bed,165,19
51358944130,dag,239,114
51358959144,egd,163,244
51358988438,gca,258,46
51359042360,eed,276,163
51359056479,cea,152,107
51359077024,bgd,216,179
51359087846,bdc,275,157
51359101586,ebf,170,107
51359106354,fdd,65,113
51359113243,dfb,215,142
51359154964,abb,13,90
51359174775,dff,104,176
51359184935,ecg,191,341
51359187379,gaa,29,56
51359190536,dcc,14,132
51359192072,adb,238,297
51359214543,ffa,167,168
51359217073,bfa,269,83
51359244715,dda,280,56
51359245065,dfe,99,492
51359253898,fbg,292,19
51359271709,daf,236,316
51359271733,gec,281,85
51359276198,afd,210,89
51359277239,cbf,114,20
51359291188,adc,111,92
51359330460,gea,87,304
51359399654,eef,128,193
51359408965,eed,79,179
51359425591,dgg,299,112
51359436457,bbd,201,272
51359440006,ggd,57,163
51359457006,ceb,190,42
51359489894,geg,124,62
51359501563,cfb,284,27
51359510316,cad,252,14
51359513651,gbd,276,76
51359526947,cdc,98,151
51359528773,ddc,206,129
51359530654,gcc,92,470
51359558938,dfc,291,138
51359580836,ged,32,5
51359592975,cbd,186,81
51359596880,dgc,256,92
51359602642,bcb,264,214
51359609454,ede,32,101
51359612942,ecb,121,188
51359621491,aba,44,146
51359641630,aeb,65,115
51359668095,dbe,222,90
51359676570,bgg,243,90
51359718641,fac,26,140
51359757085,cbg,107,182
51359804370,gbf,5,5
51359808418,gbe,35,13
51359827055,fgb,131,68
51359840836,deg,111,111
51359851701,ebb,208,80
51359852403,aae,38,175
51359885259,afg,71,472
51359889555,bfg,5,26
51359889829,cad,52,14
51359900982,ebg,267,230
51359926012,dcc,126,106
51359948261,ccc,84,16
51359961049,gaf,165,150
51359968218,eab,172,75
51360015427,dee,176,190
51360041709,bda,160,7
51360043116,fcf,32,249
51360063455,efe,41,100
51360083009,aaa,75,37
51360114784,bgd,185,213
51360140337,ddf,204,209
51360157798,agb,244,53
51360162817,dda,1,62
51360200453,ade,239,142
51360214758,ccc,153,15
51360227244,fea,207,235
51360228135,bec,126,184
51360240139,aeg,163,135
51360242776,bcc,270,14
51360243227,dfg,71,172
51360260743,gbf,150,5
51360265470,dac,25,16
51360273812,aab,211,31
51360299533,ccb,37,412
51360306614,gcd,235,281
51360311802,age,200,209
51360333308,aff,95,155
51360344865,cgg,193,111
51360347512,egc,151,199
51360357422,fbc,100,63
51360387286,gfg,122,27
51360397939,ccd,110,85
51360454652,gac,225,133
51360464122,fef,34,13
51360466475,efa,29,117
51360473799,afe,109,114
51360480896,dgg,243,97
51360505986,aee,53,135
51360511544,def,238,25
51360520029,fab,138,154
51360548853,bgf,169,41
51360558853,fag,251,91
51360569913,cdf,284,143
51360585631,dbb,245,36
51360600475,gbe,166,13
51360607224,aec,170,121
51360620453,eaa,298,267
51360633956,dbf,6,214
51360639229,abc,28,77
51360640676,ece,76,13
51360652375,fgc,280,32
51360673985,gfd,155,98
51360683118,geb,61,130
51360685055,eed,3,150
51360709857,gag,102,49
51360726807,ged,208,5
51360733447,beg,101,21
51360734214,gaa,252,62
51360740270,egf,41,76
51360743407,bea,266,299
51360754993,cfg,282,28
51360758811,cfc,263,85
51360761990,gcb,7,236
51360791082,bge,70,166
51360810992,bgc,15,15
51360813731,ced,103,174
51360831254,eef,297,191
51360854282,bac,191,158
51360864191,gbb,125,19
51360867021,fdb,225,127
51360873707,edb,96,345
51360928659,fbd,153,52
51360936162,dde,146,122
51360945268,eef,225,212
51360958465,cfd,160,195
51360972900,gdb,64,5
51360984370,ccg,244,29
51360991694,fbg,75,20
51361012379,faa,60,93
51361030563,ead,224,145
51361040529,gde,270,35
51361042494,dad,240,146
51361064836,ebd,299,146
51361073605,fga,72,101
51361076161,dab,86,61
51361092700,ccc,15,16
51361113311,bdg,270,49
51361128309,gda,259,179
51361140853,bee,72,305
51361156517,cbb,171,288
51361161729,bgg,285,83
51361163148,gdb,276,5
51361167715,bcd,255,271
51361176391,caf,8,45
51361200531,ggb,244,73
51361234389,cgc,130,46
51361242702,cbe,11,356
51361244108,dge,226,192
51361259904,ccf,148,179
51361264182,fdf,20,56
51361268726,ffg,249,257
51361302080,agb,210,47
51361332477,ddd,123,224
51361356185,egc,278,177
51361369115,daa,201,179
51361375585,ffa,46,147
51361382949,cdc,212,144
51361386214,cdd,281,220
51361472684,ceg,26,77
51361478850,ada,292,80
51361490990,ebg,144,259
51361500757,gbc,158,79
51361524763,bge,63,179
51361530909,ded,272,29
51361533645,bgb,75,157
51361572540,ffc,21,65
51361575320,bce,242,48
51361583267,gab,53,83
51361583498,dgd,146,79
51361597381,egg,97,36
51361599797,cfa,167,46
51361619607,eda,64,267
51361624039,bae,193,166
51361624512,fbb,294,113
51361626494,gce,11,95
51361636849,bfe,43,60
51361642750,eaf,31,142
51361648645,dad,135,125
51361650062,cef,150,247
51361662937,abf,111,133
51361677969,cge,289,311
51361682032,dae,225,24
51361703540,dga,4,298
51361716019,fgd,100,311
51361722119,acg,130,21
51361724439,eab,42,68
51361756226,bba,40,81
51361801700,dgg,103,95
51361839717,cac,105,30
51361863280,fad,107,46
51361894904,abc,230,79
51361899110,ddg,102,179
51361904548,cec,137,51
51361912787,cee,3,362
51361922132,ceg,144,61
51361947842,gdd,252,244
51361956380,ebe,155,159
51361969578,edd,3,98
51361976831,gdg,160,63
51361978570,bed,46,22
51361982446,eaa,180,218
51361987680,fcc,213,64
51361993323,bae,111,197
51362020387,ffd,202,283
51362034245,edc,70,114
51362047407,eae,286,277
51362073549,cab,95,258
51362078603,bca,296,50
51362102550,ddc,59,112
51362134481,afb,84,85
51362154341,acd,191,176
51362158253,ddg,94,189
51362167299,fag,132,95
51362171710,dee,15,191
51362241744,fgg,248,91
51362261493,ccg,185,29
51362295470,gfe,12,323
51362339523,gca,141,45
51362340420,dbc,164,106
51362341293,cda,170,25
51362388876,afa,33,401
51362398005,cca,259,215
51362415964,dfb,89,124
51362417183,afg,68,438
51362420179,edg,74,46
51362424973,bee,273,329
51362432269,fac,41,148
51362453281,aea,8,87
51362482554,efd,46,259
51362493724,eeb,150,5
51362508937,dce,5,71
51362512249,egb,7,11
51362552115,cgb,193,5
51362554103,abd,90,181
51362566938,ffa,78,117
51362576200,cfg,272,22
51362582312,feg,239,118
51362594675,cdg,215,19
51362608232,dcf,296,153
51362614614,fbf,215,195
51362616506,fad,289,46
51362628893,eed,231,156
51362637354,ffb,242,201
51362650034,ace,294,116
51362650876,agc,187,282
51362683436,ega,4,29
51362690166,acf,65,89
51362690444,ege,50,195
51362694595,fcg,294,5
51362696696,bba,4,77
51362710840,dba,200,342
51362747768,aad,285,165
51362757769,caa,204,80
51362773919,bdb,238,446
51362775411,dbd,57,105
51362787089,aed,82,63
51362809302,dfd,145,44
51362816214,efb,119,149
51362820576,dba,266,314
51362823302,dec,18,54
51362841812,fda,4,5
51362843723,ede,154,80
51362848856,ebe,99,147
51362875740,ada,175,67
51362896321,adg,91,216
51362922549,eda,63,272
51362946663,bde,64,340
51362950210,dca,115,53
51362967624,beb,109,90
51363010318,cae,55,220
51363023476,cba,123,93
51363039982,cfe,130,138
51363075438,gfd,66,106
51363108349,dca,104,54
51363110172,acb,270,62
51363151170,cdb,175,50
51363177976,eba,108,125
51363191682,ecg,296,300
51363198893,ecd,84,77
51363207965,ebc,189,102
51363208466,fag,61,108
51363222153,ffe,253,59
51363223843,acf,179,78
51363234491,dcb,39,16
51363238098,cfb,200,32
51363251376,aba,136,121
51363251520,eaa,139,241
51363263026,gfa,5,76
51363351169,bfb,51,561
51363354906,dea,83,90
51363378957,adf,118,24
51363424904,feb,130,73
51363430966,gde,147,30
51363451122,bff,180,259
51363485916,ebb,79,93
51363487259,dag,58,93
51363594988,adb,44,317
51363624270,dcd,23,192
51363648091,dbb,166,37
51363706949,dbb,127,29
51363708620,fcg,251,5
51363709514,ddg,195,160
51363714703,cfa,145,44
51363716352,fef,207,10
51363723205,bfc,54,29
51363730739,fae,249,274
51363747399,fff,289,34
51363764387,aag,202,16
51363766759,cde,70,106
51363768337,aab,87,29
51363769231,eab,14,61
51363794775,fdg,131,59
51363807524,fca,293,196
51363821283,cgf,136,93
51363834649,bga,25,138
51363868435,add,108,24
51363872648,gec,152,78
51363878523,aga,110,117
51363890275,ded,15,25
51363951890,fgb,80,80
51363954960,cbd,39,67
51363980710,ggc,162,7
51363981212,cea,170,89
51363989914,dde,237,97
51364061866,efe,183,104
51364069895,aac,259,70
51364079777,gfc,237,264
51364089349,cad,257,14
51364107172,fbb,186,115
51364113522,fbg,6,18
51364116412,bee,191,329
51364138352,gbf,144,5
51364140326,cfg,205,18
51364144827,ffe,91,48
51364145382,gcd,135,328
51364146071,bdc,187,149
51364158855,fac,52,130
51364170117,fcd,62,300
51364175332,ggg,52,7
51364180064,fda,82,5
51364185308,fed,71,81
51364189900,eea,195,164
51364221774,aea,218,100
51364222104,gfb,250,106
51364226989,gff,238,131
51364236511,cdf,179,163
51364248421,eac,226,60
51364252007,deb,253,185
51364265822,agd,34,104
51364282143,ede,285,85
51364283872,gdf,166,411
51364291856,bgf,135,47
51364319349,bee,271,371
51364322620,fgb,291,88
51364337658,aec,229,104
51364339792,ddb,249,101
51364341118,bde,221,357
51364343715,dfg,190,170
51364371547,gaa,140,57
51364388905,bbc,285,96
51364437688,eef,33,180
51364455039,bbg,208,371
51364470777,gcd,200,301
51364498968,fce,184,118
51364499283,daa,180,193
51364507600,bfa,181,95
51364524712,gef,62,258
51364538622,fde,38,55
51364549809,gad,6,164
51364574899,aag,194,15
51364582296,gdc,63,296
51364595807,daf,264,252
51364604006,edf,85,147
51364608982,cdg,83,15
51364624533,feg,101,103
51364625002,eee,220,133
51364630534,abe,172,164
51364639526,fba,177,5
51364671492,aca,85,170
51364693168,fec,245,23
51364699369,gac,166,129
51364716991,egb,55,10
51364724421,aab,43,33
51364733641,beg,229,17
51364761263,bef,206,174
51364776135,bcc,297,13
51364778334,dbc,253,120
51364783624,ffd,272,257
51364793178,fge,194,117
51364798785,bec,74,184
51364824256,dee,253,152
51364830618,ceb,12,49
51364836351,dcg,193,47
51364851581,acg,256,23
51364865076,bbd,199,310
51364870428,fgd,104,286
51364912864,cag,77,122
51364949742,egc,166,141
51364951006,fed,178,68
51364984572,bag,152,10
51364986431,ecg,117,351
51364993362,fbe,41,175
51365007414,cgc,10,48
51365009263,gge,283,66
51365015616,fae,202,252
51365031932,gga,149,5
51365117297,gad,58,142
51365125801,fcc,234,60
51365138766,eec,3,9
51365160932,ebg,127,290
51365185351,aff,192,142
51365197504,ceg,265,62
51365197514,egd,184,231
51365199237,dea,264,94
51365199697,cfb,146,36
51365204495,dbg,189,144
51365258624,gbb,228,19
51365304148,bba,2,80
51365323282,baf,148,76
51365329436,acb,17,73
51365356915,ggd,39,167
51365372702,dfd,296,40
51365400778,eag,249,161
51365443252,aef,41,72
51365453771,afc,251,296
51365460295,bdd,33,42
51365471309,bab,213,23
51365473807,baa,107,436
51365481872,abf,206,156
51365506435,cga,266,218
51365517124,deb,39,199
51365527590,aaf,74,78
51365560824,ffd,268,259
51365562751,feg,274,89
51365568032,afd,233,89
51365581526,gae,241,269
51365581585,bcf,145,8
51365590464,dgf,43,166
51365593051,dcg,32,39
51365600501,efc,171,215
51365609055,ceg,71,69
51365643569,agf,211,76
51365653144,gab,248,88
51365675699,ecc,277,237
51365678108,fce,111,138
51365688711,dfb,83,126
51365698780,ffg,40,300
51365705535,baf,262,81
51365761750,gea,78,343
51365770286,fga,278,119
51365787096,agb,27,39
51365819217,dbd,283,92
51365870302,geg,114,62
51365902553,cff,116,68
51365915593,cfg,19,20
51365916640,age,257,248
51365922718,ecf,154,202
51365932758,gee,1,368
51365934735,aca,34,185
51365946908,bec,77,158
51365947669,eca,132,100
51365955545,faf,124,45
51365957156,edc,293,109
51365962589,bad,268,47
51365964977,fgf,3,185
51365989832,cdb,77,46
51365997128,bgb,193,166
51366019511,cbc,30,105
51366023695,ace,10,104
51366063325,dga,28,238
51366104343,adc,8,86
51366122780,gbg,101,222
51366154050,aba,173,123
51366169742,ggf,237,98
51366202069,bfb,296,454
51366258163,gba,89,240
51366289920,fag,3,113
51366331332,fgf,270,157
51366336941,bge,4,170
51366338260,fdc,36,77
51366351493,agg,28,448
51366352178,dbf,142,211
51366353772,bbf,219,242
51366362092,aef,138,60
51366406863,aec,56,121
51366410878,aae,95,141
51366427911,dgg,178,94
51366432072,eeg,101,161
51366436759,abb,219,103
51366439688,fgg,16,83
51366450891,fae,125,287
51366468638,gcg,205,77
51366478155,efg,281,101
51366480185,dgd,55,83
51366503390,fbe,35,194
51366505428,bcg,127,68
51366514571,afe,237,119
51366516509,cfd,99,232
51366516661,dfc,33,132
51366517889,fcb,171,94
51366540349,fba,10,5
51366545016,fgc,271,26
51366551696,cgd,152,161
51366567788,ceb,101,54
51366579928,fde,253,64
51366610723,abg,25,189
51366630513,fdf,136,59
51366633433,gda,207,171
